stu_ID,Name,Email,Phone,Company,Joining_Date,Fake_Aadhaar,Salary
3668,Xalak Rajagopalan,aadhya68@example.org,0084759366,Barad-Sarma,2025-12-13,678364569158,108516
8413,Qabil Subramaniam,zinalkari@example.org,+919758510340,Nagi and Sons,2025-08-11,404795989947,62455
8357,Agastya Bala,jason63@example.net,+910599445978,Kari-Bhat,2025-10-17,501324734235,128760
7204,Jagdish Madan,gaurika26@example.net,+915558646879,"Kalla, Uppal and Dutta",2025-09-14,144065348852,109501
5959,Lajita Bir,bhargavaharshil@example.com,3165469385,Banik and Sons,2023-10-24,243811034315,72488
6993,Viraj Minhas,hchaudhry@example.net,+914447385643,Vasa-Oza,2023-11-05,151806417310,36286
2334,Oviya Kaul,khuranameera@example.org,9207804533,Gokhale-Chanda,2025-03-08,543107195211,178213
5833,Robert Bhavsar,jrajagopalan@example.net,02075884055,"Goswami, Rastogi and Garde",2026-01-01,426487790919,159119
1838,Hemang Kala,prishasavant@example.com,+915244777756,"Yadav, Loke and Nigam",2025-05-23,602693209614,151830
4626,Janya Murthy,fmalhotra@example.net,04683931483,"Sangha, Venkatesh and Thaker",2025-04-09,344605457358,134592
2552,Ekaraj Trivedi,wchander@example.com,03099397934,"Kala, Bawa and Guha",2024-04-11,224940548516,47620
4337,Ishaan Naik,ekajapadmanabhan@example.com,+910854119145,Dasgupta-Ghosh,2025-02-08,266363842810,180822
5261,Ishita Dutt,benmason@example.net,+917769336777,"Mitra, Chandran and Bansal",2025-12-03,976869103969,161256
3514,Chandresh Sura,christophervala@example.net,0586038698,Krishnan and Sons,2024-03-06,141116420913,109241
5393,Edhitha Chatterjee,urmibandi@example.org,1458485627,"Misra, Vohra and Sur",2023-07-20,919443052389,68800
5081,Sudiksha Varughese,fthaman@example.org,+919197608990,"Krishnan, Zachariah and Deshmukh",2025-02-27,438581432803,143556
9043,Aarush Atwal,deepa17@example.net,4627473362,"Mangal, Sastry and Vyas",2026-06-27,539865247911,151963
1565,Nikita Kota,fvarughese@example.com,+914072578601,"Venkataraman, Suresh and Tiwari",2023-12-06,668770763852,136663
5492,Darika Puri,krish48@example.org,03309160830,"Manne, Sane and Iyer",2024-07-12,561025185859,35287
2418,Geetika Munshi,guptaluke@example.net,04947627905,Saxena Group,2026-05-07,663425133848,76734
9239,Jason Chokshi,pahalvirk@example.com,07684251520,Mitra-Borra,2026-02-02,350889992828,76621
1518,Amrita Hayre,srivastavarobert@example.org,+913104853035,"Ahuja, Warrior and Hans",2026-03-10,364706844617,106784
6168,Lakshmi Sathe,kabir27@example.org,+919091074167,Kamdar LLC,2025-07-02,875189089579,45432
9960,Zehaan Sura,fsawhney@example.com,08194101917,Morar-Taneja,2023-09-19,677965220030,136035
9357,Ekani Varughese,dpathak@example.com,+913325004448,Ahluwalia Group,2024-01-31,180750404003,171033
2964,Manthan Mutti,chatresh16@example.org,7749787271,Ramanathan Group,2026-03-29,404373408473,47445
4989,Krish Mittal,bakhshichaudry@example.net,07282870298,Arya-Kala,2024-01-24,443485235312,124128
2873,Falak Dugal,rajagopalandhriti@example.org,07355067336,Kamdar Inc,2024-03-26,849956525413,28023
6095,Mitali Manne,palvansha@example.com,+919255095257,Gaba and Sons,2025-03-20,238544711561,54009
1097,Andrew Chanda,duttaleena@example.org,01256804117,"Om, Chakrabarti and Badal",2024-01-23,462428727506,157651
7619,Gabriel Bhat,anjaliraja@example.org,02594023438,"Chander, Bakshi and Chhabra",2023-11-10,518352479600,92453
5927,Yug Banerjee,aarush89@example.com,6558548056,"Mohan, Manne and Borah",2024-01-16,484079020328,113914
8564,Joshua Loke,kapadiakrishna@example.com,+916750546654,Narang Group,2024-08-07,439676604904,148523
5544,Pratyush Rajan,vasatikashanker@example.org,08974162656,Zachariah LLC,2024-01-23,464602591408,90155
3504,Quincy Khare,peterbava@example.com,9014505933,"Majumdar, Tiwari and Dhingra",2023-11-12,755069250504,180288
9757,Tanvi Sidhu,gaderajeshri@example.net,9767642969,"Mishra, Sami and Chandran",2023-09-02,283279930539,76927
8367,Aarav Das,ravallaksh@example.org,3401438925,Hegde-Aurora,2026-04-04,357056574523,155507
4163,Januja Kapadia,ikshita29@example.com,06977506792,Sibal-Oommen,2024-02-27,115337757642,25444
6431,Harsh Uppal,bbobal@example.net,+918701478973,Gade LLC,2025-11-16,982774535457,172165
7388,Thomas Vohra,manndominic@example.org,1062810425,Ganguly Group,2024-11-03,986185009292,106748
9344,Nathaniel Sura,narainchampak@example.com,00879465136,Bumb Group,2026-05-16,236040214001,134400
3487,Nilima Mani,natarajanbachittar@example.com,08600644010,"Prabhu, Saraf and Dutta",2023-10-06,292400981665,108538
7813,Radhika Gera,krishwishi@example.net,1015445800,Panchal-Kari,2024-07-02,545693279455,39809
9797,Bina Pandya,oscarmenon@example.org,8647205630,"Trivedi, Sheth and Chandra",2024-08-24,114620690317,189707
6265,Faris Seth,vbassi@example.net,+918682536113,"Mitra, Kata and Randhawa",2025-06-20,361375572945,155611
5674,Ayushman Ahuja,prabhuviraj@example.net,01908905750,Ravel-Bal,2024-04-16,512393150796,164022
4234,Shivansh Sachdev,naidulibni@example.com,4581370147,Shroff-Goel,2024-10-15,574543973610,70824
9797,Aachal Brahmbhatt,rachit47@example.net,04485474190,Chandran-Srivastava,2025-02-28,680544673069,121705
3936,Avi Narasimhan,georgebaria@example.com,9451509513,Ram Group,2023-12-08,000417850224,59385
1832,Balveer Goel,psachdev@example.com,06013494003,Shukla and Sons,2024-01-04,819945991714,109688
9120,Warinder Dada,krishagoda@example.com,0355487448,"Sarna, Vasa and Yadav",2026-06-18,030474333486,117007
9435,Qarin Tank,sarthak84@example.net,2487766855,Kibe-Tara,2026-02-26,010216075927,143766
9395,Simon Shenoy,radhikakhurana@example.org,00664675370,Mallick-Prabhu,2025-08-18,773236886044,83103
5619,Jason Verma,labanramesh@example.net,08663896676,Hora-Goel,2024-11-07,349634123849,106823
4475,Wakeeta Dhawan,sibalekbal@example.org,2961535709,Narasimhan Inc,2023-10-08,646844026320,127721
6755,Charvi Kanda,gnanda@example.org,08699836689,Bose LLC,2025-07-12,798836341200,90677
2694,Zaid Sama,ganga30@example.com,09226627419,"Muni, Bahri and Sule",2026-02-19,412044663514,89569
2477,Avi Bora,harrison28@example.com,+919291994547,"Jaggi, Padmanabhan and Hayer",2025-08-02,089717912552,38006
6156,Chandran Hora,rushilghosh@example.com,+912249963474,Dash and Sons,2025-06-01,842598682339,85659
8835,Vidhi Kari,ridhiwali@example.com,1626095574,Singhal-Sane,2026-07-01,551074812573,161034
5416,Tanish Tailor,pranitmisra@example.com,04592705889,Singhal-Kale,2025-01-11,379002851481,154160
3324,Samuel Saha,qupadhyay@example.com,08574481979,Kari-Prabhu,2025-02-25,752553592583,29480
2333,Lakshmi Rau,tchander@example.net,01706382648,Mohan-Nigam,2026-01-06,911518004112,116407
8827,Vansha Oommen,irya43@example.net,+918154083821,"Raghavan, Chand and Hayer",2025-07-07,852218290273,140348
5627,Chanakya Palla,nbal@example.org,04526686887,"Chhabra, Agarwal and Batta",2025-10-29,624124887435,65587
2601,Ekavir Om,choudhurymichael@example.com,1696965931,Bains LLC,2023-11-18,864602545364,33959
6426,Mitesh Sarma,gandhirehaan@example.org,09838826484,"Varghese, Thakkar and Yohannan",2023-08-25,559956371535,132489
8218,Rayaan Bhatt,varsha79@example.net,+910636176284,Nadkarni Inc,2023-11-03,279079231246,149687
4266,Edhitha Bera,abhiramsaxena@example.org,+914269183198,"Samra, Nayar and Dhar",2024-09-10,512515537557,40418
7180,Saumya Palan,upkaarraman@example.com,5480501747,Pandya Ltd,2024-07-14,550878609935,128224
2395,Nisha Jhaveri,kiaan76@example.org,04402680905,"Raman, Sem and Master",2024-02-21,869820433651,139508
4909,Teerth Zachariah,zhayer@example.net,5954300406,Sodhi-Bansal,2026-06-28,775594183497,114591
5804,Ishani Patla,leela97@example.com,5110752065,Dewan-Shroff,2024-02-13,438282201500,178595
8831,Charles Kulkarni,basusarthak@example.org,+910548370476,Thakkar LLC,2026-05-09,490067389969,185646
2131,Praneel Gera,sodhilakshmi@example.org,+910718218383,Khurana LLC,2026-04-12,205644710913,26531
4276,Arya Baria,jsandhu@example.com,2303090320,Lall-De,2023-07-15,554556402336,55009
7509,Bhavya Setty,dcheema@example.org,8374074338,Raval-Mand,2025-02-06,727853970144,56824
5577,Samaksh Bumb,harinakshi37@example.org,+914192999522,Ramakrishnan PLC,2025-08-29,750588071687,183714
1274,Madhavi Iyengar,sshan@example.com,+911513525270,Deol PLC,2024-02-20,732379736737,82291
5306,Hemani Majumdar,devikadugar@example.net,5572264718,Mangal Inc,2025-10-14,562451496419,120040
5256,Ira Rajan,qpillay@example.org,+911216035619,Dada Inc,2023-10-05,565779571261,177180
9898,Pahal Patel,ocheema@example.net,+918303603827,Grewal-Date,2025-07-08,660663943010,29810
7472,Tripti Shetty,chandacaleb@example.net,8949764381,Munshi-Mittal,2023-07-12,018710292969,57279
4505,Lucky Murthy,vivaan48@example.com,8201086810,Vohra-Bir,2025-09-11,414164371529,181967
9268,Bhavika Vohra,onveerbakshi@example.net,02136294649,"Madan, Mangal and Taneja",2026-02-16,300883965520,177470
2622,Lakshmi Suri,girish62@example.net,1557813687,"Vohra, Kulkarni and Loyal",2024-03-09,619318317063,34900
7885,Christopher Mody,nattyagnesh@example.org,08647232225,Khosla and Sons,2023-10-08,986308588884,47493
9414,Hamsini Hora,tjayaraman@example.net,+914007259236,Halder Inc,2025-07-31,214579717442,87481
9461,Omaja Sachdev,jalsa03@example.com,06936820062,Wadhwa-Dugar,2023-07-27,475049338334,133278
4872,Ethan Rajan,ppadmanabhan@example.org,03822290278,Shah-Kalla,2026-06-24,432984590727,56297
3829,Advaith Dyal,shravya44@example.com,+915920740728,Sama-Sandal,2026-03-23,257774960370,187000
9733,Omya Devan,vidhi63@example.org,+917422881022,Ramesh Ltd,2023-11-01,191866345733,58392
3010,Ryan Thakkar,ladligolla@example.com,1013899827,"Nath, Gupta and Narayan",2024-01-25,727309657530,183265
7572,Vidhi Master,qchokshi@example.com,+910960996442,Boase-Oza,2024-09-07,516474317128,132555
8885,Sachi Arora,zkade@example.com,+914287200241,"Brahmbhatt, Chaudhari and Sagar",2026-05-25,346102250871,106725
6487,Indira Golla,lyohannan@example.com,9532671316,Varghese-Bora,2024-04-10,006271027501,175134
5883,Meghana Din,hravi@example.org,02108090861,Singh-Srinivas,2024-10-04,816759680358,67139
6017,Kavya Borde,devika32@example.net,+915408579700,Hari Inc,2023-11-19,563638460010,147273
5295,Rajata Chatterjee,vrishti46@example.com,+917264851137,Kanda PLC,2024-07-23,186360561504,96488
8577,Isha Ratti,libnisankaran@example.net,08185790792,"Narain, Kalla and Krishnan",2025-06-25,410549887971,85017
5607,Jagvi Chaudhary,tailoranjali@example.com,03185493744,Borra-Saxena,2024-06-12,892463870222,87092
1796,Ryan Bhakta,yadavivaidya@example.net,+919652385268,Mand PLC,2025-07-13,287477093267,59272
3246,Chanchal Sarma,cherianshravya@example.org,00439670024,Kulkarni LLC,2024-08-24,685184720340,168011
4783,Kamala Gupta,tankanvi@example.org,+918952080468,Mahajan-Setty,2025-07-27,442903379557,42034
3226,Shaurya Bera,udantsha@example.org,+918733832274,Gole Ltd,2024-03-26,208793363630,141845
3639,Urvashi Aurora,trao@example.net,9714576866,"Narang, Sehgal and Bhargava",2024-11-08,748917382889,58295
5246,Logan Ravi,dalbir75@example.org,0753447991,"Vyas, Bala and Jhaveri",2026-07-07,816368987417,186496
6830,Jonathan Sarkar,warinder15@example.net,0703912667,Pandey-Zachariah,2026-03-10,784580560876,130808
8440,Chaitanya Gala,wsandal@example.net,0831659238,Jayaraman Inc,2024-09-04,692973360320,140907
6000,Samarth Nadkarni,goyalelijah@example.com,+917925852955,Dubey Inc,2025-10-07,250452435366,172940
5880,Chavvi Dyal,oviya66@example.com,00797828464,"Gara, Das and Bains",2026-05-22,192070454480,82690
1967,Jeevika Kala,farhanbarad@example.com,02899032551,"Narasimhan, Khosla and Samra",2026-05-04,965296848965,118619
3335,Manthan Sathe,rajeshrikala@example.org,2230467601,Keer Ltd,2024-05-07,018293551013,41979
2885,Aayush Chhabra,buchxalak@example.net,8145279130,Kaul Group,2025-02-19,654567992221,86155
1645,Rajeshri Rege,devikashere@example.com,7162626382,Issac LLC,2024-05-26,928417383417,129421
2135,Amol Sarin,yashodhara85@example.net,09957499543,"Johal, Ram and Sen",2024-03-01,324069251589,139370
6402,Madhav Zachariah,kamdaradvaith@example.com,+910426484601,Swamy LLC,2025-10-03,543716385476,63200
2890,Arya Sood,bloyal@example.net,2844952133,"Acharya, Roy and Dey",2023-11-18,662904356210,149500
2619,Irya Saraf,gchhabra@example.net,+916876066742,Dayal LLC,2026-05-17,834372025715,198895
3887,Anirudh Goda,udivan@example.net,06965056908,"Pandey, Garg and Mohan",2024-05-17,321238330397,78838
1690,Laban Dave,kalakrishna@example.net,7003570614,"Thaman, Brahmbhatt and Mann",2025-11-16,906549053613,88158
5634,Vincent Parmer,vdugal@example.com,3600560235,Goswami-Sarkar,2025-11-20,852236330145,139372
8411,Elijah Manda,champakrandhawa@example.org,00630549595,Chatterjee Inc,2024-06-03,148610982792,37635
4413,Riya Mangat,nathankaul@example.org,09927020684,Loke-Nayak,2024-02-05,730242794761,174562
1613,Kavya Manda,sachdevfalak@example.com,08247056601,"Anne, Pant and Contractor",2024-05-02,034027813549,129023
2367,Anthony Rattan,ishanimemon@example.com,+917683661554,Upadhyay-Ramaswamy,2025-09-03,873188973245,148348
6718,Kevin Deo,zayansengupta@example.org,06762212073,Garde and Sons,2024-04-19,891478808171,95660
3235,Siddharth Loke,abhimanyu74@example.org,0074521505,"Contractor, Purohit and Pathak",2026-02-08,505237988938,176180
8589,Azaan Gala,yashica23@example.org,+919514074796,"Bala, Garde and Behl",2023-07-20,219403959860,106928
3165,Peter Raja,ladnoah@example.org,+916899858757,Shere LLC,2025-04-21,521990928193,189589
7199,Neha Srinivas,lakshit69@example.net,05529412618,"Srinivasan, Prabhu and Hayre",2026-04-22,856900584317,53861
2138,Wishi Batta,ladlihari@example.com,0639644454,Setty-Kaur,2025-07-10,222301948759,197011
9788,Yuvraj Dhar,biswasradha@example.com,8710530798,Sule-Kapur,2024-05-01,336833148392,137324
9108,Bakhshi Deol,kdas@example.com,5648041720,Kunda LLC,2024-08-21,677620654867,33063
6942,Urvashi Ravi,samakshganesan@example.net,3832827067,Andra LLC,2023-09-27,136894950010,35831
3268,Aarini Dada,jayaramanrohan@example.com,+913014405665,"Natt, Garde and Choudhry",2025-10-07,984905238150,26956
1435,Hemani Krishnamurthy,ayaan19@example.org,02394572024,Dara-Loyal,2025-03-10,123254191320,132888
8718,Ekbal Gour,gjoshi@example.net,08184338258,Subramanian Group,2025-06-13,668895878854,94545
2588,Sai Soni,damyanti88@example.org,06620818235,Cherian Inc,2024-08-16,104309539199,143330
1146,Lucky Parsa,ikshitarout@example.com,2750106267,"Ganesh, Mall and Atwal",2026-04-02,664016261228,106305
5495,Advik Bassi,abeer89@example.net,+910414793418,"Iyengar, Choudhary and Kota",2025-08-11,396875442115,176293
7628,Frederick Goel,chakradhargolla@example.net,0567787535,"Roy, Narula and Deep",2026-02-12,975088183025,161992
4523,Yauvani Chokshi,lratti@example.net,2326648582,Deo Inc,2025-10-17,061989331698,51534
1074,Ekavir Borah,harini14@example.net,+917155901960,Vala-Goswami,2026-03-14,058432671918,164197
9913,Yatin Sachdeva,ldora@example.net,8712899657,Nagar-Khurana,2024-11-08,515590093308,45523
6680,Hamsini Gill,ddhar@example.net,3136960472,Minhas Ltd,2026-01-23,653199889468,26269
5807,Advik Wable,ysarna@example.org,09911666060,Uppal-Srivastava,2026-01-17,023936184920,87034
5915,Vrinda Rattan,ladligour@example.org,9736815403,"Ratti, Nanda and Uppal",2025-02-20,663732076255,113129
3237,Wriddhish Varma,dchauhan@example.org,0164378530,Puri-Behl,2025-11-27,298013562244,160180
8246,Rajata Ravi,agateorinder@example.net,05962797532,Chopra Group,2025-07-26,866094214359,86568
7589,Ekapad Patla,idika29@example.net,+911085919619,"Khalsa, Rajagopalan and Zacharia",2025-10-23,375285382958,122005
3471,Divya Om,mahikanath@example.com,09762004359,Choudhury Inc,2026-01-28,870491740626,42643
3732,Zaid Bhandari,taragautami@example.org,0233849086,Raval-Raman,2024-10-10,067718008862,66387
1399,Janya Acharya,bishakhagaba@example.net,04513915401,Chatterjee Group,2024-01-20,139722408865,67924
4874,Zayyan Nadkarni,qkapadia@example.org,2632511018,Khurana and Sons,2024-03-04,264707038710,97332
2753,Avi Barman,hardik42@example.org,2942378758,Loyal LLC,2024-08-23,643800436846,79427
4897,Lavanya Kala,xavierpurohit@example.com,+918528894425,Thakur Group,2023-12-03,340124738920,106727
1749,Amruta Kuruvilla,tristanshroff@example.org,+912999505457,"Acharya, Mahajan and Raghavan",2024-08-26,762990318605,66517
5237,Yashawini Choudhry,rishi64@example.net,08713237107,Ramesh-Deo,2025-04-08,173852164321,170297
8378,Ekbal Sheth,karantanay@example.net,6992960757,"Kota, Grewal and Bobal",2026-04-13,751538618032,66188
1841,Arya Walla,nagate@example.org,+911599302537,Issac-Choudhury,2025-12-23,105435032501,90846
3519,Jalsa Sodhi,kadakiathomas@example.com,09628673061,Sahni Inc,2025-04-20,329700254643,47747
8351,Gaurang Char,hkrish@example.com,+915824177616,"Kala, Gokhale and Bahri",2023-10-15,161284279482,112772
3040,Lavanya Randhawa,kadenachiket@example.net,4900662739,Sachdeva-Mandal,2023-07-28,921262499023,40764
1169,Anvi Edwin,panditzinal@example.net,+915075817908,Jain LLC,2024-07-15,888393886502,146578
8815,Maanas Sarma,tnarayan@example.com,+910623541401,Bera Inc,2025-12-24,512216162704,64238
1508,Mohammed Kapoor,labanvohra@example.net,1037763856,Loke PLC,2026-02-09,409975337934,126967
2315,Finn Anne,lalaupasna@example.net,05622726116,Batra and Sons,2026-02-04,179515601894,173967
5037,Dominic Das,daminishukla@example.com,00857410328,Basak PLC,2025-06-18,757932872627,95318
5984,George Buch,badalchatresh@example.org,+915128901027,"Agarwal, Grewal and Chacko",2026-02-21,986145662747,36460
4196,Kiaan Varty,ahalder@example.com,09531752698,Vyas-Thakkar,2024-01-13,391253366982,191881
3686,Nikita Menon,xavierom@example.org,02389401430,"Singh, Kala and Toor",2024-09-26,468473973828,93205
4852,Jai Chopra,upadhriti01@example.org,07170004618,Sundaram-Handa,2026-01-04,153326315167,113177
2940,Unnati Doshi,vkorpal@example.net,00950101593,Brahmbhatt-Bhasin,2026-05-06,887830043378,194808
9934,Oni Desai,lavanyabhavsar@example.com,4737020699,Ravi-Arora,2025-02-11,145753050260,160543
8522,Hemangini Sengupta,gmurty@example.org,+911066737796,Kanda Inc,2024-11-25,941202134097,195455
4354,Guneet Chakrabarti,bhattiisha@example.com,03831265159,Barad-Bawa,2024-11-26,497837192029,70016
3609,Tanay Shukla,ayush79@example.com,3555256771,"Shroff, Samra and Gandhi",2025-01-05,583551258337,197017
9602,Jagrati Karan,bmall@example.net,7227529447,"Bal, Deo and Tandon",2023-07-16,165427167008,84129
3052,Manthan Krishnamurthy,isaac37@example.com,6289510873,"Arora, Madan and Bhagat",2024-11-20,036574266357,111016
4377,Lakshmi Gade,karan29@example.com,7334084107,"Mishra, Kara and Shenoy",2026-03-15,838356165537,137519
4665,Vanya Lata,shettyanjali@example.net,+912884880849,Bath Group,2023-10-15,265305022966,183930
3077,Yutika Mani,lekha31@example.net,09546127952,Sarna Group,2025-01-08,663619234608,136755
4044,Sudiksha Krishnan,keerfalguni@example.org,09745332443,Purohit-Agrawal,2026-01-26,201094411926,91863
9030,Ojas Kadakia,bhaktaadweta@example.net,01914120029,Dasgupta Inc,2025-11-11,944787913471,78892
